Country Name,Question Number,Question,Response,Response Total %
Lithuania,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not at all,6
Lithuania,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Don't know/refused,29
Lithuania,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,A lot,14
Lithuania,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Some,40
Lithuania,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not much,16
Lithuania,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not at all,8
Lithuania,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Don't know/refused,22
Lithuania,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,A lot,12
Lithuania,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Some,31
Lithuania,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not much,17
Lithuania,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not at all,10
Lithuania,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Don't know/refused,30
Lithuania,Q16,Q16 How much of the population does science benefit in this country?,A lot,44
Lithuania,Q16,Q16 How much of the population does science benefit in this country?,Some,35
Lithuania,Q16,Q16 How much of the population does science benefit in this country?,Not much,11
Lithuania,Q16,Q16 How much of the population does science benefit in this country?,Don't know/refused,10
Lithuania,Q17,Q17 Does the work that scientists do benefit people like you?,Yes,51
Lithuania,Q17,Q17 Does the work that scientists do benefit people like you?,No,28
Lithuania,Q17,Q17 Does the work that scientists do benefit people like you?,Don't know/refused,21
Lithuania,Q18,Q18 Do you think science & technology will improve life for the next generation?,Yes,77
Lithuania,Q18,Q18 Do you think science & technology will improve life for the next generation?,No,10
Lithuania,Q18,Q18 Do you think science & technology will improve life for the next generation?,Don't know/refused,12
Lithuania,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Yes,20
Lithuania,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,No,41
Lithuania,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Neutral,21
Lithuania,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Don't know/refused,18
Lithuania,Q20,Q20 Which of the following people do you trust for medical/health advice?,Family/friends,16
Lithuania,Q20,Q20 Which of the following people do you trust for medical/health advice?,Religious leader,1
Lithuania,Q20,Q20 Which of the following people do you trust for medical/health advice?,Doctor/nurse,71
Lithuania,Q20,Q20 Which of the following people do you trust for medical/health advice?,Famous person,0
Lithuania,Q20,Q20 Which of the following people do you trust for medical/health advice?,Traditional healer,3
Lithuania,Q20,Q20 Which of the following people do you trust for medical/health advice?,N/A,5
Lithuania,Q20,Q20 Which of the following people do you trust for medical/health advice?,Don't know/refused,4
Lithuania,Q21,Q21 How much do you trust medical & health advice from this country's government?,A lot,14
Lithuania,Q21,Q21 How much do you trust medical & health advice from this country's government?,Some,41
Lithuania,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not much,20
Lithuania,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not at all,9
Lithuania,Q21,Q21 How much do you trust medical & health advice from this country's government?,Don't know/refused,17
Lithuania,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,A lot,31
Lithuania,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Some,51
Lithuania,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not much,9
Lithuania,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not at all,3
Lithuania,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Don't know/refused,6
Lithuania,Q23,"Q23 Before today, had you ever heard of a vaccine?",Yes,77
Lithuania,Q23,"Q23 Before today, had you ever heard of a vaccine?",No,12
Lithuania,Q23,"Q23 Before today, had you ever heard of a vaccine?",Don't know/refused,12
Lithuania,Q24,Q24 How much do you agree that vaccines are important for children to have?,A lot,49
Lithuania,Q24,Q24 How much do you agree that vaccines are important for children to have?,Some,20
Lithuania,Q24,Q24 How much do you agree that vaccines are important for children to have?,Neutral,19
Lithuania,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not much,3
Lithuania,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not at all,1
Lithuania,Q24,Q24 How much do you agree that vaccines are important for children to have?,Don't know/refused,7
Lithuania,Q25,Q25 How much do you agree that vaccines are safe?,A lot,32
Lithuania,Q25,Q25 How much do you agree that vaccines are safe?,Some,20
Lithuania,Q25,Q25 How much do you agree that vaccines are safe?,Neutral,27
Lithuania,Q25,Q25 How much do you agree that vaccines are safe?,not much,6
Lithuania,Q25,Q25 How much do you agree that vaccines are safe?,Not at all,2
Lithuania,Q25,Q25 How much do you agree that vaccines are safe?,Don't know/refused,12
Lithuania,Q26,Q26 How much do you agree that vaccines are effective?,A lot,35
Lithuania,Q26,Q26 How much do you agree that vaccines are effective?,Some,25
Lithuania,Q26,Q26 How much do you agree that vaccines are effective?,Neutral,25
Lithuania,Q26,Q26 How much do you agree that vaccines are effective?,Not much,3
Lithuania,Q26,Q26 How much do you agree that vaccines are effective?,Not at all,1
Lithuania,Q26,Q26 How much do you agree that vaccines are effective?,Don't know/refused,11
Lithuania,Q28,"Q28 If you have children, have your children received a vaccine?",Yes,82
Lithuania,Q28,"Q28 If you have children, have your children received a vaccine?",No,4
Lithuania,Q28,"Q28 If you have children, have your children received a vaccine?",Don't know/refused,14
Lithuania,D1,D1 Do you have a religion,Yes,90
Lithuania,D1,D1 Do you have a religion,No,7
Lithuania,D1,D1 Do you have a religion,Don't know/refused,3
Lithuania,Q29,Q29 Has science ever disagreed with the teachings of your religion?,Yes,19
Lithuania,Q29,Q29 Has science ever disagreed with the teachings of your religion?,No,45
Lithuania,Q29,Q29 Has science ever disagreed with the teachings of your religion?,Don't know/refused,35
Lithuania,Q30,"Q30 When science disagrees with your religion, do you believe science?",Yes,56
Lithuania,Q30,"Q30 When science disagrees with your religion, do you believe science?",No,15
Lithuania,Q30,"Q30 When science disagrees with your religion, do you believe science?",It depends,27
Lithuania,Q30,"Q30 When science disagrees with your religion, do you believe science?",Don't know/refused,2
Luxembourg,Q1,Q1 How much do you know about science?,A lot,13
Luxembourg,Q1,Q1 How much do you know about science?,Some,58
Luxembourg,Q1,Q1 How much do you know about science?,Not much,24
Luxembourg,Q1,Q1 How much do you know about science?,Not at all,3
Luxembourg,Q1,Q1 How much do you know about science?,Don't know/refused,0
Luxembourg,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,A lot,46
Luxembourg,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Some,43
Luxembourg,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not much,12
Luxembourg,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not at all,0
Luxembourg,Q3,Q3 Do you think studying disease is a part of science?,Yes,88
Luxembourg,Q3,Q3 Do you think studying disease is a part of science?,No,12
Luxembourg,Q3,Q3 Do you think studying disease is a part of science?,Don't know/refused,1
Luxembourg,Q5A,Q5A Did you learn about science at primary school?,Yes,78
Luxembourg,Q5A,Q5A Did you learn about science at primary school?,No,20
Luxembourg,Q5A,Q5A Did you learn about science at primary school?,N/A,0
Luxembourg,Q5A,Q5A Did you learn about science at primary school?,Don't know/refused,2
Luxembourg,Q5B,Q5B Did you learn about science at secondary school?,Yes,82
Luxembourg,Q5B,Q5B Did you learn about science at secondary school?,No,17
Luxembourg,Q5B,Q5B Did you learn about science at secondary school?,N/A,1
Luxembourg,Q5B,Q5B Did you learn about science at secondary school?,Don't know/refused,0
Luxembourg,Q5C,Q5C Did you learn about science at college/university?,Yes,26
Luxembourg,Q5C,Q5C Did you learn about science at college/university?,No,55
Luxembourg,Q5C,Q5C Did you learn about science at college/university?,N/A,19
Luxembourg,Q5C,Q5C Did you learn about science at college/university?,Don't know/refused,0
Luxembourg,Q6,Q6  Have you tried to get science information in the past 30 days?,Yes,50
Luxembourg,Q6,Q6  Have you tried to get science information in the past 30 days?,No,49
Luxembourg,Q6,Q6  Have you tried to get science information in the past 30 days?,Don't know/refused,1
Luxembourg,Q7,Q7  Have you tried to get health information in the past 30 days?,Yes,58
Luxembourg,Q7,Q7  Have you tried to get health information in the past 30 days?,No,41
Luxembourg,Q7,Q7  Have you tried to get health information in the past 30 days?,Don't know/refused,1
Luxembourg,Q8,Q8  Would you like to know more about science?,Yes,64
Luxembourg,Q8,Q8  Would you like to know more about science?,No,34
Luxembourg,Q8,Q8  Would you like to know more about science?,Don't know/refused,2
Luxembourg,Q9,Q8  Would you like to know more about medicine/disease/health?,Yes,75
Luxembourg,Q9,Q8  Would you like to know more about medicine/disease/health?,No,22
Luxembourg,Q9,Q8  Would you like to know more about medicine/disease/health?,Don't know/refused,3
Luxembourg,Q10A,Q10A Do you have confidence in non profit organisations?,Yes,64
Luxembourg,Q10A,Q10A Do you have confidence in non profit organisations?,No,21
Luxembourg,Q10A,Q10A Do you have confidence in non profit organisations?,Don't know/refused,16
Luxembourg,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Yes,81
Luxembourg,Q10B,Q10B Do you have confidence in hospitals/health clinics?,No,16
Luxembourg,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Don't know/refused,3
Luxembourg,Q11A,Q11A How much do you trust people in your neighbourhood?,A lot,45
Luxembourg,Q11A,Q11A How much do you trust people in your neighbourhood?,Some,36
Luxembourg,Q11A,Q11A How much do you trust people in your neighbourhood?,Not much,14
Luxembourg,Q11A,Q11A How much do you trust people in your neighbourhood?,Not at all,3
Luxembourg,Q11A,Q11A How much do you trust people in your neighbourhood?,Don't know/refused,2
Luxembourg,Q11B,Q11B How much do you trust this country's national government?,A lot,33
